PN,OD,ID,Height,AWG,Min Diameter,Nominal Diameter,Max Diameter,Effective Diameter,Turns,AL,Inductance,Fill Factor
620-75u,2.483859609,1.2480321699999999,1.020079291,32.0,0.0085,0.0088,0.009,0.008976000000000001,433,237.0,44434.893,0.02152790064521276
620-75u,2.483859609,1.2480321699999999,1.020079291,33.0,0.0075,0.0078,0.0081,0.007956,489,237.0,56671.677,0.01910057776681671
620-75u,2.483859609,1.2480321699999999,1.020079291,34.0,0.0067,0.007,0.0072,0.0071400000000000005,545,237.0,70394.925,0.017145139460734465
620-75u,2.483859609,1.2480321699999999,1.020079291,35.0,0.0059,0.0062,0.0065,0.006324,616,237.0,89931.072,0.015202413147212495
620-75u,2.483859609,1.2480321699999999,1.020079291,36.0,0.0053,0.0056,0.0058,0.005712,683,237.0,110557.893,0.013751345616653664
620-90u,2.483859609,1.2480321699999999,1.020079291,10.0,0.1026,0.1037,0.1047,0.105774,33,284.0,309.276,0.22783471212610684
620-90u,2.483859609,1.2480321699999999,1.020079291,11.0,0.0915,0.0925,0.0936,0.09435,38,284.0,410.096,0.20874472126622545
620-90u,2.483859609,1.2480321699999999,1.020079291,12.0,0.0816,0.0825,0.0835,0.08415,43,284.0,525.116,0.1878991400317854
620-90u,2.483859609,1.2480321699999999,1.020079291,13.0,0.0729,0.0737,0.0746,0.075174,49,284.0,681.884,0.1708753808394069
620-90u,2.483859609,1.2480321699999999,1.020079291,14.0,0.0651,0.0659,0.0666,0.067218,55,284.0,859.1,0.15334935669653518
620-90u,2.483859609,1.2480321699999999,1.020079291,15.0,0.058,0.0587,0.0594,0.059874000000000004,62,284.0,1091.696,0.13715648030272998
620-90u,2.483859609,1.2480321699999999,1.020079291,16.0,0.0517,0.0524,0.0531,0.053448,70,284.0,1391.6,0.12339826507393516
620-90u,2.483859609,1.2480321699999999,1.020079291,17.0,0.0462,0.0469,0.0475,0.047838,78,284.0,1727.856,0.11015107194606394
620-90u,2.483859609,1.2480321699999999,1.020079291,18.0,0.0412,0.0418,0.0424,0.042636,88,284.0,2199.296,0.09871511947129315
620-90u,2.483859609,1.2480321699999999,1.020079291,19.0,0.0367,0.0373,0.0379,0.038046,99,284.0,2783.484,0.08843034064602881
620-90u,2.483859609,1.2480321699999999,1.020079291,20.0,0.0329,0.0335,0.034,0.034170000000000006,111,284.0,3499.164,0.0799762492544028
620-90u,2.483859609,1.2480321699999999,1.020079291,21.0,0.0293,0.0298,0.0303,0.030396,125,284.0,4437.5,0.0712674108159082
620-90u,2.483859609,1.2480321699999999,1.020079291,22.0,0.0261,0.0266,0.027,0.027132,141,284.0,5646.204,0.06405172430758493
620-90u,2.483859609,1.2480321699999999,1.020079291,23.0,0.0234,0.0239,0.0243,0.024378,157,284.0,7000.316,0.05757631875995067
620-90u,2.483859609,1.2480321699999999,1.020079291,24.0,0.0209,0.0213,0.0217,0.021726,177,284.0,8897.436,0.051556201572120916
620-90u,2.483859609,1.2480321699999999,1.020079291,25.0,0.0186,0.019,0.0194,0.01938,199,284.0,11246.684,0.0461220622999327
620-90u,2.483859609,1.2480321699999999,1.020079291,26.0,0.0166,0.017,0.0173,0.01734,222,284.0,13996.656,0.041190708014297014
620-90u,2.483859609,1.2480321699999999,1.020079291,27.0,0.0149,0.0153,0.0156,0.015606,248,284.0,17467.136,0.037272024441044965
620-90u,2.483859609,1.2480321699999999,1.020079291,28.0,0.0133,0.0137,0.014,0.013974,277,284.0,21791.036,0.033378694230732614
620-90u,2.483859609,1.2480321699999999,1.020079291,29.0,0.0119,0.0123,0.0126,0.012546,309,284.0,27116.604,0.030013534470903783
620-90u,2.483859609,1.2480321699999999,1.020079291,30.0,0.0106,0.0109,0.0112,0.011118,349,284.0,34591.484,0.026621153070440797
620-90u,2.483859609,1.2480321699999999,1.020079291,31.0,0.0094,0.0097,0.01,0.009894,393,284.0,43863.516,0.023740204663590288
620-90u,2.483859609,1.2480321699999999,1.020079291,32.0,0.0085,0.0088,0.009,0.008976000000000001,433,284.0,53246.876,0.02152790064521276
620-90u,2.483859609,1.2480321699999999,1.020079291,33.0,0.0075,0.0078,0.0081,0.007956,489,284.0,67910.364,0.01910057776681671
620-90u,2.483859609,1.2480321699999999,1.020079291,34.0,0.0067,0.007,0.0072,0.0071400000000000005,545,284.0,84355.1,0.017145139460734465
620-90u,2.483859609,1.2480321699999999,1.020079291,35.0,0.0059,0.0062,0.0065,0.006324,616,284.0,107765.504,0.015202413147212495
620-90u,2.483859609,1.2480321699999999,1.020079291,36.0,0.0053,0.0056,0.0058,0.005712,683,284.0,132482.876,0.013751345616653664
620-125u,2.483859609,1.2480321699999999,1.020079291,10.0,0.1026,0.1037,0.1047,0.105774,33,394.0,429.066,0.22783471212610684
620-125u,2.483859609,1.2480321699999999,1.020079291,11.0,0.0915,0.0925,0.0936,0.09435,38,394.0,568.936,0.20874472126622545
620-125u,2.483859609,1.2480321699999999,1.020079291,12.0,0.0816,0.0825,0.0835,0.08415,43,394.0,728.506,0.1878991400317854
620-125u,2.483859609,1.2480321699999999,1.020079291,13.0,0.0729,0.0737,0.0746,0.075174,49,394.0,945.994,0.1708753808394069
620-125u,2.483859609,1.2480321699999999,1.020079291,14.0,0.0651,0.0659,0.0666,0.067218,55,394.0,1191.85,0.15334935669653518
620-125u,2.483859609,1.2480321699999999,1.020079291,15.0,0.058,0.0587,0.0594,0.059874000000000004,62,394.0,1514.536,0.13715648030272998
620-125u,2.483859609,1.2480321699999999,1.020079291,16.0,0.0517,0.0524,0.0531,0.053448,70,394.0,1930.6,0.12339826507393516
620-125u,2.483859609,1.2480321699999999,1.020079291,17.0,0.0462,0.0469,0.0475,0.047838,78,394.0,2397.096,0.11015107194606394
620-125u,2.483859609,1.2480321699999999,1.020079291,18.0,0.0412,0.0418,0.0424,0.042636,88,394.0,3051.136,0.09871511947129315
620-125u,2.483859609,1.2480321699999999,1.020079291,19.0,0.0367,0.0373,0.0379,0.038046,99,394.0,3861.594,0.08843034064602881
620-125u,2.483859609,1.2480321699999999,1.020079291,20.0,0.0329,0.0335,0.034,0.034170000000000006,111,394.0,4854.474,0.0799762492544028
620-125u,2.483859609,1.2480321699999999,1.020079291,21.0,0.0293,0.0298,0.0303,0.030396,125,394.0,6156.25,0.0712674108159082
620-125u,2.483859609,1.2480321699999999,1.020079291,22.0,0.0261,0.0266,0.027,0.027132,141,394.0,7833.114,0.06405172430758493
620-125u,2.483859609,1.2480321699999999,1.020079291,23.0,0.0234,0.0239,0.0243,0.024378,157,394.0,9711.706,0.05757631875995067
620-125u,2.483859609,1.2480321699999999,1.020079291,24.0,0.0209,0.0213,0.0217,0.021726,177,394.0,12343.626,0.051556201572120916
620-125u,2.483859609,1.2480321699999999,1.020079291,25.0,0.0186,0.019,0.0194,0.01938,199,394.0,15602.794,0.0461220622999327
620-125u,2.483859609,1.2480321699999999,1.020079291,26.0,0.0166,0.017,0.0173,0.01734,222,394.0,19417.896,0.041190708014297014
620-125u,2.483859609,1.2480321699999999,1.020079291,27.0,0.0149,0.0153,0.0156,0.015606,248,394.0,24232.576,0.037272024441044965
620-125u,2.483859609,1.2480321699999999,1.020079291,28.0,0.0133,0.0137,0.014,0.013974,277,394.0,30231.226,0.033378694230732614
620-125u,2.483859609,1.2480321699999999,1.020079291,29.0,0.0119,0.0123,0.0126,0.012546,309,394.0,37619.514,0.030013534470903783
620-125u,2.483859609,1.2480321699999999,1.020079291,30.0,0.0106,0.0109,0.0112,0.011118,349,394.0,47989.594,0.026621153070440797
620-125u,2.483859609,1.2480321699999999,1.020079291,31.0,0.0094,0.0097,0.01,0.009894,393,394.0,60852.906,0.023740204663590288
620-125u,2.483859609,1.2480321699999999,1.020079291,32.0,0.0085,0.0088,0.009,0.008976000000000001,433,394.0,73870.666,0.02152790064521276
620-125u,2.483859609,1.2480321699999999,1.020079291,33.0,0.0075,0.0078,0.0081,0.007956,489,394.0,94213.674,0.01910057776681671
620-125u,2.483859609,1.2480321699999999,1.020079291,34.0,0.0067,0.007,0.0072,0.0071400000000000005,545,394.0,117027.85,0.017145139460734465
620-125u,2.483859609,1.2480321699999999,1.020079291,35.0,0.0059,0.0062,0.0065,0.006324,616,394.0,149505.664,0.015202413147212495
620-125u,2.483859609,1.2480321699999999,1.020079291,36.0,0.0053,0.0056,0.0058,0.005712,683,394.0,183796.666,0.013751345616653664
715-14u,2.0350404689999997,1.218110894,0.564960935,10.0,0.1026,0.1037,0.1047,0.105774,33,17.0,18.513,0.23916509576514572
715-14u,2.0350404689999997,1.218110894,0.564960935,11.0,0.0915,0.0925,0.0936,0.09435,37,17.0,23.273,0.21335927896913168
715-14u,2.0350404689999997,1.218110894,0.564960935,12.0,0.0816,0.0825,0.0835,0.08415,42,17.0,29.988,0.19265644091149875
715-14u,2.0350404689999997,1.218110894,0.564960935,13.0,0.0729,0.0737,0.0746,0.075174,47,17.0,37.553,0.17205178358870155
715-14u,2.0350404689999997,1.218110894,0.564960935,14.0,0.0651,0.0659,0.0666,0.067218,53,17.0,47.753,0.1551218745453072
715-14u,2.0350404689999997,1.218110894,0.564960935,15.0,0.058,0.0587,0.0594,0.059874000000000004,60,17.0,61.2,0.13933293913353634
715-14u,2.0350404689999997,1.218110894,0.564960935,16.0,0.0517,0.0524,0.0531,0.053448,68,17.0,78.608,0.12583395074697334
715-14u,2.0350404689999997,1.218110894,0.564960935,17.0,0.0462,0.0469,0.0475,0.047838,76,17.0,98.192,0.11266411853074107
715-14u,2.0350404689999997,1.218110894,0.564960935,18.0,0.0412,0.0418,0.0424,0.042636,86,17.0,125.732,0.10126919559006796
715-14u,2.0350404689999997,1.218110894,0.564960935,19.0,0.0367,0.0373,0.0379,0.038046,97,17.0,159.953,0.09095273087078098
715-14u,2.0350404689999997,1.218110894,0.564960935,20.0,0.0329,0.0335,0.034,0.034170000000000006,108,17.0,198.288,0.08168451128705718
715-14u,2.0350404689999997,1.218110894,0.564960935,21.0,0.0293,0.0298,0.0303,0.030396,122,17.0,253.028,0.07301611210291582
715-14u,2.0350404689999997,1.218110894,0.564960935,22.0,0.0261,0.0266,0.027,0.027132,137,17.0,319.073,0.0653296280988013
715-14u,2.0350404689999997,1.218110894,0.564960935,23.0,0.0234,0.0239,0.0243,0.024378,153,17.0,397.953,0.05889976719156151
715-14u,2.0350404689999997,1.218110894,0.564960935,24.0,0.0209,0.0213,0.0217,0.021726,172,17.0,502.928,0.05259131126491831
715-14u,2.0350404689999997,1.218110894,0.564960935,25.0,0.0186,0.019,0.0194,0.01938,194,17.0,639.812,0.04719926951872282
715-14u,2.0350404689999997,1.218110894,0.564960935,26.0,0.0166,0.017,0.0173,0.01734,217,17.0,800.513,0.04226529670342497
715-14u,2.0350404689999997,1.218110894,0.564960935,27.0,0.0149,0.0153,0.0156,0.015606,242,17.0,995.588,0.03817900211891871
715-14u,2.0350404689999997,1.218110894,0.564960935,28.0,0.0133,0.0137,0.014,0.013974,270,17.0,1239.3,0.03415318762189299
715-14u,2.0350404689999997,1.218110894,0.564960935,29.0,0.0119,0.0123,0.0126,0.012546,301,17.0,1540.217,0.030690436404200248
715-14u,2.0350404689999997,1.218110894,0.564960935,30.0,0.0106,0.0109,0.0112,0.011118,341,17.0,1976.777,0.02730446807448004
715-14u,2.0350404689999997,1.218110894,0.564960935,31.0,0.0094,0.0097,0.01,0.009894,383,17.0,2493.713,0.024286704458311242
715-14u,2.0350404689999997,1.218110894,0.564960935,32.0,0.0085,0.0088,0.009,0.008976000000000001,423,17.0,3041.793,0.022076593305210977
715-14u,2.0350404689999997,1.218110894,0.564960935,33.0,0.0075,0.0078,0.0081,0.007956,477,17.0,3867.993,0.0195584272915528
715-14u,2.0350404689999997,1.218110894,0.564960935,34.0,0.0067,0.007,0.0072,0.0071400000000000005,532,17.0,4811.408,0.017568474709627704
715-14u,2.0350404689999997,1.218110894,0.564960935,35.0,0.0059,0.0062,0.0065,0.006324,601,17.0,6140.417,0.015569841678329423
715-14u,2.0350404689999997,1.218110894,0.564960935,36.0,0.0053,0.0056,0.0058,0.005712,666,17.0,7540.452,0.014075914774871637
715-19u,2.0350404689999997,1.218110894,0.564960935,10.0,0.1026,0.1037,0.1047,0.105774,33,23.0,25.047,0.23916509576514572
715-19u,2.0350404689999997,1.218110894,0.564960935,11.0,0.0915,0.0925,0.0936,0.09435,37,23.0,31.487,0.21335927896913168
715-19u,2.0350404689999997,1.218110894,0.564960935,12.0,0.0816,0.0825,0.0835,0.08415,42,23.0,40.572,0.19265644091149875
715-19u,2.0350404689999997,1.218110894,0.564960935,13.0,0.0729,0.0737,0.0746,0.075174,47,23.0,50.807,0.17205178358870155
715-19u,2.0350404689999997,1.218110894,0.564960935,14.0,0.0651,0.0659,0.0666,0.067218,53,23.0,64.607,0.1551218745453072
715-19u,2.0350404689999997,1.218110894,0.564960935,15.0,0.058,0.0587,0.0594,0.059874000000000004,60,23.0,82.8,0.13933293913353634
715-19u,2.0350404689999997,1.218110894,0.564960935,16.0,0.0517,0.0524,0.0531,0.053448,68,23.0,106.352,0.12583395074697334
715-19u,2.0350404689999997,1.218110894,0.564960935,17.0,0.0462,0.0469,0.0475,0.047838,76,23.0,132.848,0.11266411853074107
715-19u,2.0350404689999997,1.218110894,0.564960935,18.0,0.0412,0.0418,0.0424,0.042636,86,23.0,170.108,0.10126919559006796
715-19u,2.0350404689999997,1.218110894,0.564960935,19.0,0.0367,0.0373,0.0379,0.038046,97,23.0,216.407,0.09095273087078098
715-19u,2.0350404689999997,1.218110894,0.564960935,20.0,0.0329,0.0335,0.034,0.034170000000000006,108,23.0,268.272,0.08168451128705718
715-19u,2.0350404689999997,1.218110894,0.564960935,21.0,0.0293,0.0298,0.0303,0.030396,122,23.0,342.332,0.07301611210291582
715-19u,2.0350404689999997,1.218110894,0.564960935,22.0,0.0261,0.0266,0.027,0.027132,137,23.0,431.687,0.0653296280988013
715-19u,2.0350404689999997,1.218110894,0.564960935,23.0,0.0234,0.0239,0.0243,0.024378,153,23.0,538.407,0.05889976719156151
715-19u,2.0350404689999997,1.218110894,0.564960935,24.0,0.0209,0.0213,0.0217,0.021726,172,23.0,680.432,0.05259131126491831
715-19u,2.0350404689999997,1.218110894,0.564960935,25.0,0.0186,0.019,0.0194,0.01938,194,23.0,865.628,0.04719926951872282
715-19u,2.0350404689999997,1.218110894,0.564960935,26.0,0.0166,0.017,0.0173,0.01734,217,23.0,1083.047,0.04226529670342497
715-19u,2.0350404689999997,1.218110894,0.564960935,27.0,0.0149,0.0153,0.0156,0.015606,242,23.0,1346.972,0.03817900211891871
715-19u,2.0350404689999997,1.218110894,0.564960935,28.0,0.0133,0.0137,0.014,0.013974,270,23.0,1676.7,0.03415318762189299
715-19u,2.0350404689999997,1.218110894,0.564960935,29.0,0.0119,0.0123,0.0126,0.012546,301,23.0,2083.823,0.030690436404200248
715-19u,2.0350404689999997,1.218110894,0.564960935,30.0,0.0106,0.0109,0.0112,0.011118,341,23.0,2674.463,0.02730446807448004
715-19u,2.0350404689999997,1.218110894,0.564960935,31.0,0.0094,0.0097,0.01,0.009894,383,23.0,3373.847,0.024286704458311242
715-19u,2.0350404689999997,1.218110894,0.564960935,32.0,0.0085,0.0088,0.009,0.008976000000000001,423,23.0,4115.367,0.022076593305210977
715-19u,2.0350404689999997,1.218110894,0.564960935,33.0,0.0075,0.0078,0.0081,0.007956,477,23.0,5233.167,0.0195584272915528
715-19u,2.0350404689999997,1.218110894,0.564960935,34.0,0.0067,0.007,0.0072,0.0071400000000000005,532,23.0,6509.552,0.017568474709627704
715-19u,2.0350404689999997,1.218110894,0.564960935,35.0,0.0059,0.0062,0.0065,0.006324,601,23.0,8307.623,0.015569841678329423
715-19u,2.0350404689999997,1.218110894,0.564960935,36.0,0.0053,0.0056,0.0058,0.005712,666,23.0,10201.788,0.014075914774871637
715-26u,2.0350404689999997,1.218110894,0.564960935,10.0,0.1026,0.1037,0.1047,0.105774,33,32.0,34.848,0.23916509576514572
715-26u,2.0350404689999997,1.218110894,0.564960935,11.0,0.0915,0.0925,0.0936,0.09435,37,32.0,43.808,0.21335927896913168
715-26u,2.0350404689999997,1.218110894,0.564960935,12.0,0.0816,0.0825,0.0835,0.08415,42,32.0,56.448,0.19265644091149875
715-26u,2.0350404689999997,1.218110894,0.564960935,13.0,0.0729,0.0737,0.0746,0.075174,47,32.0,70.688,0.17205178358870155
715-26u,2.0350404689999997,1.218110894,0.564960935,14.0,0.0651,0.0659,0.0666,0.067218,53,32.0,89.888,0.1551218745453072
715-26u,2.0350404689999997,1.218110894,0.564960935,15.0,0.058,0.0587,0.0594,0.059874000000000004,60,32.0,115.2,0.13933293913353634
715-26u,2.0350404689999997,1.218110894,0.564960935,16.0,0.0517,0.0524,0.0531,0.053448,68,32.0,147.968,0.12583395074697334
715-26u,2.0350404689999997,1.218110894,0.564960935,17.0,0.0462,0.0469,0.0475,0.047838,76,32.0,184.832,0.11266411853074107
715-26u,2.0350404689999997,1.218110894,0.564960935,18.0,0.0412,0.0418,0.0424,0.042636,86,32.0,236.672,0.10126919559006796
715-26u,2.0350404689999997,1.218110894,0.564960935,19.0,0.0367,0.0373,0.0379,0.038046,97,32.0,301.088,0.09095273087078098
715-26u,2.0350404689999997,1.218110894,0.564960935,20.0,0.0329,0.0335,0.034,0.034170000000000006,108,32.0,373.248,0.08168451128705718
715-26u,2.0350404689999997,1.218110894,0.564960935,21.0,0.0293,0.0298,0.0303,0.030396,122,32.0,476.288,0.07301611210291582
715-26u,2.0350404689999997,1.218110894,0.564960935,22.0,0.0261,0.0266,0.027,0.027132,137,32.0,600.608,0.0653296280988013
715-26u,2.0350404689999997,1.218110894,0.564960935,23.0,0.0234,0.0239,0.0243,0.024378,153,32.0,749.088,0.05889976719156151
715-26u,2.0350404689999997,1.218110894,0.564960935,24.0,0.0209,0.0213,0.0217,0.021726,172,32.0,946.688,0.05259131126491831
715-26u,2.0350404689999997,1.218110894,0.564960935,25.0,0.0186,0.019,0.0194,0.01938,194,32.0,1204.352,0.04719926951872282
715-26u,2.0350404689999997,1.218110894,0.564960935,26.0,0.0166,0.017,0.0173,0.01734,217,32.0,1506.848,0.04226529670342497
715-26u,2.0350404689999997,1.218110894,0.564960935,27.0,0.0149,0.0153,0.0156,0.015606,242,32.0,1874.048,0.03817900211891871
715-26u,2.0350404689999997,1.218110894,0.564960935,28.0,0.0133,0.0137,0.014,0.013974,270,32.0,2332.8,0.03415318762189299
715-26u,2.0350404689999997,1.218110894,0.564960935,29.0,0.0119,0.0123,0.0126,0.012546,301,32.0,2899.232,0.030690436404200248
715-26u,2.0350404689999997,1.218110894,0.564960935,30.0,0.0106,0.0109,0.0112,0.011118,341,32.0,3720.992,0.02730446807448004
715-26u,2.0350404689999997,1.218110894,0.564960935,31.0,0.0094,0.0097,0.01,0.009894,383,32.0,4694.048,0.024286704458311242
715-26u,2.0350404689999997,1.218110894,0.564960935,32.0,0.0085,0.0088,0.009,0.008976000000000001,423,32.0,5725.728,0.022076593305210977
715-26u,2.0350404689999997,1.218110894,0.564960935,33.0,0.0075,0.0078,0.0081,0.007956,477,32.0,7280.928,0.0195584272915528
715-26u,2.0350404689999997,1.218110894,0.564960935,34.0,0.0067,0.007,0.0072,0.0071400000000000005,532,32.0,9056.768,0.017568474709627704
715-26u,2.0350404689999997,1.218110894,0.564960935,35.0,0.0059,0.0062,0.0065,0.006324,601,32.0,11558.432,0.015569841678329423
715-26u,2.0350404689999997,1.218110894,0.564960935,36.0,0.0053,0.0056,0.0058,0.005712,666,32.0,14193.792,0.014075914774871637
715-40u,2.0350404689999997,1.218110894,0.564960935,10.0,0.1026,0.1037,0.1047,0.105774,33,49.0,53.361,0.23916509576514572
715-40u,2.0350404689999997,1.218110894,0.564960935,11.0,0.0915,0.0925,0.0936,0.09435,37,49.0,67.081,0.21335927896913168
715-40u,2.0350404689999997,1.218110894,0.564960935,12.0,0.0816,0.0825,0.0835,0.08415,42,49.0,86.436,0.19265644091149875
715-40u,2.0350404689999997,1.218110894,0.564960935,13.0,0.0729,0.0737,0.0746,0.075174,47,49.0,108.241,0.17205178358870155
715-40u,2.0350404689999997,1.218110894,0.564960935,14.0,0.0651,0.0659,0.0666,0.067218,53,49.0,137.641,0.1551218745453072
715-40u,2.0350404689999997,1.218110894,0.564960935,15.0,0.058,0.0587,0.0594,0.059874000000000004,60,49.0,176.4,0.13933293913353634
715-40u,2.0350404689999997,1.218110894,0.564960935,16.0,0.0517,0.0524,0.0531,0.053448,68,49.0,226.576,0.12583395074697334
715-40u,2.0350404689999997,1.218110894,0.564960935,17.0,0.0462,0.0469,0.0475,0.047838,76,49.0,283.024,0.11266411853074107
715-40u,2.0350404689999997,1.218110894,0.564960935,18.0,0.0412,0.0418,0.0424,0.042636,86,49.0,362.404,0.10126919559006796
715-40u,2.0350404689999997,1.218110894,0.564960935,19.0,0.0367,0.0373,0.0379,0.038046,97,49.0,461.041,0.09095273087078098
715-40u,2.0350404689999997,1.218110894,0.564960935,20.0,0.0329,0.0335,0.034,0.034170000000000006,108,49.0,571.536,0.08168451128705718
715-40u,2.0350404689999997,1.218110894,0.564960935,21.0,0.0293,0.0298,0.0303,0.030396,122,49.0,729.316,0.07301611210291582
715-40u,2.0350404689999997,1.218110894,0.564960935,22.0,0.0261,0.0266,0.027,0.027132,137,49.0,919.681,0.0653296280988013
715-40u,2.0350404689999997,1.218110894,0.564960935,23.0,0.0234,0.0239,0.0243,0.024378,153,49.0,1147.041,0.05889976719156151
715-40u,2.0350404689999997,1.218110894,0.564960935,24.0,0.0209,0.0213,0.0217,0.021726,172,49.0,1449.616,0.05259131126491831
715-40u,2.0350404689999997,1.218110894,0.564960935,25.0,0.0186,0.019,0.0194,0.01938,194,49.0,1844.164,0.04719926951872282
715-40u,2.0350404689999997,1.218110894,0.564960935,26.0,0.0166,0.017,0.0173,0.01734,217,49.0,2307.361,0.04226529670342497
715-40u,2.0350404689999997,1.218110894,0.564960935,27.0,0.0149,0.0153,0.0156,0.015606,242,49.0,2869.636,0.03817900211891871
715-40u,2.0350404689999997,1.218110894,0.564960935,28.0,0.0133,0.0137,0.014,0.013974,270,49.0,3572.1,0.03415318762189299
715-40u,2.0350404689999997,1.218110894,0.564960935,29.0,0.0119,0.0123,0.0126,0.012546,301,49.0,4439.449,0.030690436404200248
715-40u,2.0350404689999997,1.218110894,0.564960935,30.0,0.0106,0.0109,0.0112,0.011118,341,49.0,5697.769,0.02730446807448004
715-40u,2.0350404689999997,1.218110894,0.564960935,31.0,0.0094,0.0097,0.01,0.009894,383,49.0,7187.761,0.024286704458311242
